trx_id,trx_date,sku_id,qty_sold,net_sales,product_price,payment_method,channel,outlet_id
TRX1003198,29/01/2024,SKU032,5,375000,75000,Cash,GT,OUT-008
TRX1003199,13/01/2024,SKU010,4,180000,45000,Cash,GT,OUT-023
TRX1003200,25/03/2024,SKU039,5,125000,25000,Cash,GT,OUT-002
TRX1003201,29/03/2024,SKU038,3,105000,35000,Cash,MT,OUT-022
TRX1003202,28/02/2024,SKU041,1,25000,25000,Cash,GT,OUT-019
TRX1003203,04/03/2024,SKU039,2,70000,35000,Cash,GT,OUT-012
TRX1003204,15/03/2024,SKU029,2,250000,125000,Cash,GT,OUT-003
TRX1003205,05/01/2024,SKU043,1,75000,75000,Cash,GT,OUT-023
TRX1003206,05/03/2024,SKU006,3,375000,125000,Debit,MT,OUT-019
TRX1003207,19/03/2024,SKU037,4,140000,35000,Cash,GT,OUT-016
TRX1003208,25/01/2024,SKU043,5,275000,55000,QRIS,GT,OUT-021
TRX1003209,31/01/2024,SKU002,2,50000,25000,Cash,MT,OUT-014
TRX1003210,18/02/2024,SKU045,4,220000,55000,QRIS,GT,OUT-006
TRX1003211,18/03/2024,SKU038,4,100000,25000,QRIS,GT,OUT-006
TRX1003212,27/03/2024,SKU015,4,140000,35000,QRIS,GT,OUT-016
TRX1003213,19/02/2024,SKU006,1,55000,55000,QRIS,GT,OUT-020
TRX1003214,24/02/2024,SKU012,1,25000,25000,Cash,MT,OUT-007
TRX1003215,11/02/2024,SKU040,3,105000,35000,QRIS,MT,OUT-016
TRX1003216,23/03/2024,SKU012,3,105000,35000,QRIS,GT,OUT-004
TRX1003217,15/01/2024,SKU044,1,125000,125000,Cash,GT,OUT-016
TRX1003218,26/01/2024,SKU022,1,45000,45000,Cash,GT,OUT-010
TRX1003219,21/03/2024,SKU034,3,375000,125000,Cash,GT,OUT-015
TRX1003220,17/03/2024,SKU041,1,55000,55000,Debit,MT,OUT-016
TRX1003221,03/02/2024,SKU007,3,165000,55000,Debit,MT,OUT-024
TRX1003222,27/03/2024,SKU036,2,90000,45000,Debit,MT,OUT-012
TRX1003223,25/03/2024,SKU036,4,100000,25000,Cash,MT,OUT-020
TRX1003224,14/03/2024,SKU008,3,165000,55000,Cash,MT,OUT-017
TRX1003225,28/03/2024,SKU028,4,140000,35000,QRIS,MT,OUT-010
TRX1003226,16/02/2024,SKU033,3,135000,45000,Debit,MT,OUT-001
TRX1003227,07/01/2024,SKU006,2,90000,45000,QRIS,GT,OUT-020
TRX1003228,25/03/2024,SKU011,5,125000,25000,Credit Card,MT,OUT-017
TRX1003229,16/02/2024,SKU024,2,250000,125000,Cash,GT,OUT-025
TRX1003230,28/02/2024,SKU022,1,45000,45000,Cash,MT,OUT-001
TRX1003231,23/01/2024,SKU010,1,35000,35000,Debit,MT,OUT-005
TRX1003232,05/03/2024,SKU036,3,225000,75000,Debit,MT,OUT-017
TRX1003233,10/03/2024,SKU008,5,225000,45000,Cash,GT,OUT-018
TRX1003234,13/03/2024,SKU033,2,70000,35000,Cash,GT,OUT-010
TRX1003235,10/02/2024,SKU029,3,135000,45000,Debit,MT,OUT-012
TRX1003236,31/03/2024,SKU039,4,100000,25000,Debit,MT,OUT-018
TRX1003237,07/03/2024,SKU039,3,165000,55000,Cash,GT,OUT-006
TRX1003238,24/01/2024,SKU011,4,500000,125000,QRIS,GT,OUT-025
TRX1003239,31/01/2024,SKU027,5,125000,25000,QRIS,MT,OUT-017
TRX1003240,16/02/2024,SKU022,2,90000,45000,QRIS,GT,OUT-016
TRX1003241,22/03/2024,SKU029,2,150000,75000,Debit,MT,OUT-012
TRX1003242,09/02/2024,SKU004,5,275000,55000,QRIS,GT,OUT-012
TRX1003243,20/02/2024,SKU041,5,275000,55000,QRIS,GT,OUT-017
TRX1003244,26/01/2024,SKU002,3,165000,55000,QRIS,GT,OUT-024
TRX1003245,05/01/2024,SKU015,1,125000,125000,QRIS,GT,OUT-009
TRX1003246,14/01/2024,SKU022,1,55000,55000,QRIS,GT,OUT-016
TRX1003247,11/01/2024,SKU036,2,110000,55000,QRIS,GT,OUT-025
TRX1003248,23/01/2024,SKU005,5,375000,75000,Cash,MT,OUT-020
TRX1003249,29/01/2024,SKU004,2,110000,55000,Debit,MT,OUT-001
TRX1003250,11/03/2024,SKU011,1,75000,75000,QRIS,GT,OUT-011
TRX1003251,03/03/2024,SKU029,2,70000,35000,QRIS,GT,OUT-013
TRX1003252,31/03/2024,SKU011,1,25000,25000,QRIS,GT,OUT-005
TRX1003253,04/03/2024,SKU020,4,140000,35000,QRIS,GT,OUT-024
TRX1003254,12/01/2024,SKU023,3,165000,55000,Cash,GT,OUT-007
TRX1003255,23/02/2024,SKU021,4,100000,25000,QRIS,MT,OUT-024
TRX1003256,11/01/2024,SKU045,1,55000,55000,Credit Card,MT,OUT-015
TRX1003257,16/02/2024,SKU001,2,250000,125000,QRIS,MT,OUT-017
TRX1003258,11/03/2024,SKU019,3,225000,75000,Cash,GT,OUT-014
TRX1003259,04/03/2024,SKU034,3,225000,75000,QRIS,GT,OUT-004
TRX1003260,01/02/2024,SKU005,4,500000,125000,Cash,GT,OUT-015
TRX1003261,28/01/2024,SKU044,2,150000,75000,Credit Card,MT,OUT-013
TRX1003262,27/01/2024,SKU041,1,45000,45000,Cash,GT,OUT-015
TRX1003263,09/03/2024,SKU038,1,45000,45000,Credit Card,MT,OUT-002
TRX1003264,26/01/2024,SKU020,2,50000,25000,Cash,GT,OUT-001
TRX1003265,10/01/2024,SKU028,4,100000,25000,Credit Card,MT,OUT-003
TRX1003266,06/01/2024,SKU032,1,125000,125000,Cash,MT,OUT-012
TRX1003267,31/03/2024,SKU001,3,75000,25000,Cash,GT,OUT-012
TRX1003268,02/03/2024,SKU031,4,100000,25000,QRIS,MT,OUT-001
TRX1003269,28/03/2024,SKU020,2,110000,55000,QRIS,GT,OUT-019
TRX1003270,27/01/2024,SKU043,1,25000,25000,Credit Card,MT,OUT-015
TRX1003271,05/02/2024,SKU025,3,225000,75000,QRIS,GT,OUT-013
TRX1003272,25/02/2024,SKU020,5,175000,35000,QRIS,MT,OUT-007
TRX1003273,08/03/2024,SKU014,1,125000,125000,Cash,GT,OUT-025
TRX1003274,06/03/2024,SKU037,2,70000,35000,Cash,GT,OUT-017
TRX1003275,07/02/2024,SKU006,4,140000,35000,Debit,MT,OUT-019
TRX1003276,22/03/2024,SKU028,1,35000,35000,QRIS,GT,OUT-017
TRX1003277,22/01/2024,SKU044,1,45000,45000,Credit Card,MT,OUT-025
TRX1003278,31/03/2024,SKU034,5,375000,75000,Cash,GT,OUT-008
TRX1003279,20/02/2024,SKU008,3,105000,35000,Credit Card,MT,OUT-001
TRX1003280,24/01/2024,SKU006,4,100000,25000,Cash,MT,OUT-005
TRX1003281,08/02/2024,SKU040,2,110000,55000,QRIS,GT,OUT-024
TRX1003282,06/01/2024,SKU009,4,100000,25000,Debit,MT,OUT-009
TRX1003283,01/03/2024,SKU016,4,100000,25000,QRIS,MT,OUT-015
TRX1003284,30/03/2024,SKU026,2,50000,25000,Cash,GT,OUT-024
TRX1003285,01/02/2024,SKU003,4,220000,55000,Credit Card,MT,OUT-025
TRX1003286,02/02/2024,SKU040,5,125000,25000,Credit Card,MT,OUT-017
TRX1003287,21/02/2024,SKU021,1,25000,25000,QRIS,MT,OUT-022
TRX1003288,30/03/2024,SKU007,5,275000,55000,QRIS,MT,OUT-003
TRX1003289,03/01/2024,SKU006,5,275000,55000,QRIS,MT,OUT-013
TRX1003290,05/02/2024,SKU045,3,225000,75000,Cash,GT,OUT-002
TRX1003291,18/01/2024,SKU037,3,75000,25000,Credit Card,MT,OUT-016
TRX1003292,31/01/2024,SKU008,5,375000,75000,Cash,MT,OUT-001
TRX1003293,19/03/2024,SKU038,3,135000,45000,QRIS,GT,OUT-009
TRX1003294,11/03/2024,SKU033,3,225000,75000,QRIS,GT,OUT-020
TRX1003295,14/03/2024,SKU012,1,55000,55000,QRIS,GT,OUT-006
TRX1003296,15/01/2024,SKU021,2,150000,75000,Cash,GT,OUT-008
TRX1003297,22/02/2024,SKU005,2,50000,25000,Cash,GT,OUT-019
TRX1003298,09/01/2024,SKU043,2,110000,55000,Credit Card,MT,OUT-024
TRX1003299,19/03/2024,SKU014,1,45000,45000,QRIS,GT,OUT-025
TRX1003300,19/02/2024,SKU017,4,300000,75000,QRIS,GT,OUT-017
TRX1003301,19/03/2024,SKU041,1,35000,35000,Cash,MT,OUT-012
TRX1003302,18/01/2024,SKU021,5,225000,45000,Cash,GT,OUT-005
TRX1003303,09/02/2024,SKU012,2,150000,75000,QRIS,MT,OUT-011
TRX1003304,10/03/2024,SKU045,1,25000,25000,Cash,MT,OUT-019
TRX1003305,01/01/2024,SKU041,1,45000,45000,QRIS,GT,OUT-012
TRX1003306,22/03/2024,SKU010,3,75000,25000,QRIS,GT,OUT-006
TRX1003307,15/01/2024,SKU031,3,135000,45000,QRIS,MT,OUT-025
TRX1003308,20/03/2024,SKU019,2,50000,25000,QRIS,GT,OUT-004
TRX1003309,11/01/2024,SKU022,1,55000,55000,QRIS,GT,OUT-017
TRX1003310,03/02/2024,SKU009,3,375000,125000,Debit,MT,OUT-022
TRX1003311,20/02/2024,SKU003,4,300000,75000,QRIS,GT,OUT-010
TRX1003312,18/01/2024,SKU014,4,180000,45000,QRIS,GT,OUT-009
TRX1003313,29/01/2024,SKU002,4,140000,35000,QRIS,GT,OUT-006
TRX1003314,03/01/2024,SKU015,4,100000,25000,Credit Card,MT,OUT-008
TRX1003315,20/02/2024,SKU022,3,135000,45000,Cash,MT,OUT-015
TRX1003316,13/03/2024,SKU040,4,100000,25000,QRIS,GT,OUT-023
TRX1003317,29/02/2024,SKU027,2,250000,125000,QRIS,MT,OUT-002
TRX1003318,23/01/2024,SKU017,3,225000,75000,Credit Card,MT,OUT-003
TRX1003319,23/01/2024,SKU043,2,150000,75000,QRIS,GT,OUT-011
TRX1003320,24/03/2024,SKU030,5,375000,75000,Cash,MT,OUT-008
TRX1003321,24/02/2024,SKU039,3,165000,55000,QRIS,GT,OUT-013
TRX1003322,11/01/2024,SKU004,4,140000,35000,Credit Card,MT,OUT-008
TRX1003323,07/01/2024,SKU037,2,50000,25000,Cash,GT,OUT-018
TRX1003324,14/01/2024,SKU036,2,110000,55000,QRIS,GT,OUT-023
TRX1003325,11/02/2024,SKU011,1,45000,45000,Debit,MT,OUT-024
TRX1003326,25/02/2024,SKU031,2,110000,55000,QRIS,MT,OUT-024
TRX1003327,07/01/2024,SKU045,3,375000,125000,QRIS,GT,OUT-018
TRX1003328,27/01/2024,SKU027,4,500000,125000,Debit,MT,OUT-025
TRX1003329,26/03/2024,SKU037,1,55000,55000,Debit,MT,OUT-007
TRX1003330,08/02/2024,SKU010,4,300000,75000,Cash,GT,OUT-008
TRX1003331,21/03/2024,SKU014,3,135000,45000,QRIS,GT,OUT-016
TRX1003332,02/03/2024,SKU024,4,100000,25000,Debit,MT,OUT-020
TRX1003333,01/03/2024,SKU040,1,35000,35000,QRIS,MT,OUT-010
TRX1003334,15/01/2024,SKU035,3,375000,125000,QRIS,MT,OUT-017
TRX1003335,28/02/2024,SKU016,5,375000,75000,QRIS,GT,OUT-008
TRX1003336,30/03/2024,SKU029,5,275000,55000,Cash,GT,OUT-001
TRX1003337,15/03/2024,SKU027,4,100000,25000,QRIS,GT,OUT-010
TRX1003338,03/03/2024,SKU024,5,225000,45000,QRIS,GT,OUT-007
TRX1003339,09/01/2024,SKU028,4,100000,25000,Cash,GT,OUT-018
TRX1003340,11/02/2024,SKU043,2,90000,45000,Cash,MT,OUT-009
TRX1003341,25/01/2024,SKU004,3,75000,25000,Cash,MT,OUT-025
TRX1003342,14/02/2024,SKU038,5,125000,25000,QRIS,GT,OUT-023
TRX1003343,23/01/2024,SKU006,3,105000,35000,Debit,MT,OUT-020
TRX1003344,04/02/2024,SKU005,4,220000,55000,Credit Card,MT,OUT-016
TRX1003345,05/03/2024,SKU007,2,90000,45000,Cash,GT,OUT-012
TRX1003346,01/02/2024,SKU003,1,45000,45000,Credit Card,MT,OUT-008
TRX1003347,12/01/2024,SKU033,4,220000,55000,QRIS,MT,OUT-001
TRX1003348,21/02/2024,SKU006,2,110000,55000,Cash,GT,OUT-018
TRX1003349,20/02/2024,SKU026,3,135000,45000,Credit Card,MT,OUT-022
TRX1003350,07/03/2024,SKU022,5,175000,35000,Cash,GT,OUT-010
TRX1003351,23/02/2024,SKU007,2,90000,45000,Cash,GT,OUT-006
TRX1003352,30/03/2024,SKU030,4,220000,55000,QRIS,GT,OUT-019
TRX1003353,02/01/2024,SKU006,2,150000,75000,QRIS,GT,OUT-007
TRX1003354,15/01/2024,SKU007,4,500000,125000,Cash,GT,OUT-012
TRX1003355,12/02/2024,SKU028,4,300000,75000,Debit,MT,OUT-006
TRX1003356,11/02/2024,SKU029,5,225000,45000,QRIS,MT,OUT-016
TRX1003357,10/03/2024,SKU027,2,110000,55000,Credit Card,MT,OUT-005
TRX1003358,25/01/2024,SKU004,4,220000,55000,QRIS,GT,OUT-006
TRX1003359,12/01/2024,SKU031,4,100000,25000,Cash,GT,OUT-011
TRX1003360,04/03/2024,SKU027,2,50000,25000,QRIS,MT,OUT-013
TRX1003361,22/03/2024,SKU025,4,500000,125000,Cash,MT,OUT-015
TRX1003362,08/02/2024,SKU031,2,150000,75000,QRIS,GT,OUT-017
TRX1003363,31/03/2024,SKU009,3,135000,45000,QRIS,GT,OUT-015
TRX1003364,25/01/2024,SKU031,2,250000,125000,Debit,MT,OUT-006
TRX1003365,22/03/2024,SKU027,2,250000,125000,QRIS,GT,OUT-009
TRX1003366,09/01/2024,SKU013,5,225000,45000,QRIS,GT,OUT-008
TRX1003367,09/03/2024,SKU045,1,55000,55000,Debit,MT,OUT-013
TRX1003368,28/03/2024,SKU015,5,175000,35000,Cash,GT,OUT-025
TRX1003369,31/03/2024,SKU012,4,220000,55000,QRIS,GT,OUT-022
TRX1003370,20/01/2024,SKU026,3,75000,25000,Credit Card,MT,OUT-007
TRX1003371,26/01/2024,SKU013,3,75000,25000,Cash,GT,OUT-009
TRX1003372,12/02/2024,SKU040,3,375000,125000,QRIS,GT,OUT-019
TRX1003373,24/03/2024,SKU027,2,90000,45000,Cash,MT,OUT-001
TRX1003374,26/02/2024,SKU016,2,110000,55000,Cash,GT,OUT-025
TRX1003375,09/03/2024,SKU015,5,125000,25000,Debit,MT,OUT-012
TRX1003376,17/02/2024,SKU029,4,220000,55000,Cash,MT,OUT-013
TRX1003377,05/02/2024,SKU024,4,220000,55000,Credit Card,MT,OUT-001
TRX1003378,28/03/2024,SKU004,3,75000,25000,Cash,MT,OUT-008
TRX1003379,09/03/2024,SKU018,2,90000,45000,QRIS,GT,OUT-025
TRX1003380,10/03/2024,SKU039,5,375000,75000,Debit,MT,OUT-005
TRX1003381,24/01/2024,SKU018,1,75000,75000,Cash,GT,OUT-007
TRX1003382,20/01/2024,SKU016,5,125000,25000,Cash,GT,OUT-009
TRX1003383,24/01/2024,SKU006,3,135000,45000,QRIS,GT,OUT-003
TRX1003384,26/03/2024,SKU004,3,135000,45000,Cash,MT,OUT-017
TRX1003385,03/03/2024,SKU045,2,50000,25000,QRIS,GT,OUT-020
TRX1003386,31/03/2024,SKU001,5,175000,35000,Debit,MT,OUT-019
TRX1003387,05/01/2024,SKU035,2,70000,35000,Credit Card,MT,OUT-013
TRX1003388,02/03/2024,SKU034,5,125000,25000,Cash,GT,OUT-024
TRX1003389,30/03/2024,SKU003,4,180000,45000,Debit,MT,OUT-025
TRX1003390,05/03/2024,SKU009,2,110000,55000,Cash,GT,OUT-023
TRX1003391,28/03/2024,SKU015,2,150000,75000,QRIS,MT,OUT-023
TRX1003392,09/02/2024,SKU044,4,500000,125000,Cash,MT,OUT-020
TRX1003393,26/02/2024,SKU033,5,375000,75000,Cash,GT,OUT-020
TRX1003394,06/02/2024,SKU008,1,75000,75000,QRIS,GT,OUT-023
TRX1003395,20/02/2024,SKU020,4,220000,55000,Credit Card,MT,OUT-004
TRX1003396,12/01/2024,SKU005,4,140000,35000,Debit,MT,OUT-010
TRX1003397,15/02/2024,SKU044,4,140000,35000,Cash,GT,OUT-025
TRX1003398,16/02/2024,SKU033,3,375000,125000,Cash,GT,OUT-021
TRX1003399,02/01/2024,SKU003,5,625000,125000,Cash,MT,OUT-004
TRX1003400,21/02/2024,SKU016,4,140000,35000,Cash,GT,OUT-008
TRX1003401,19/03/2024,SKU011,3,165000,55000,Cash,GT,OUT-001
TRX1003402,14/01/2024,SKU023,2,90000,45000,Cash,MT,OUT-021
TRX1003403,17/01/2024,SKU035,3,225000,75000,QRIS,GT,OUT-013
TRX1003404,10/03/2024,SKU020,4,500000,125000,QRIS,GT,OUT-003
TRX1003405,21/01/2024,SKU045,3,225000,75000,Cash,MT,OUT-021
TRX1003406,30/01/2024,SKU009,4,180000,45000,Cash,GT,OUT-021
TRX1003407,15/03/2024,SKU037,3,75000,25000,QRIS,MT,OUT-013
TRX1003408,26/01/2024,SKU029,2,250000,125000,Credit Card,MT,OUT-004
TRX1003409,16/02/2024,SKU014,1,125000,125000,Cash,MT,OUT-023
TRX1003410,13/01/2024,SKU016,4,180000,45000,Cash,MT,OUT-003
TRX1003411,05/02/2024,SKU005,1,55000,55000,Credit Card,MT,OUT-001
TRX1003412,18/03/2024,SKU029,1,75000,75000,Credit Card,MT,OUT-020
TRX1003413,20/01/2024,SKU038,5,125000,25000,Cash,GT,OUT-016
TRX1003414,07/03/2024,SKU040,1,45000,45000,Credit Card,MT,OUT-015
TRX1003415,23/02/2024,SKU018,1,35000,35000,Credit Card,MT,OUT-025
TRX1003416,28/03/2024,SKU015,5,625000,125000,Cash,MT,OUT-013
TRX1003417,05/02/2024,SKU017,5,175000,35000,Debit,MT,OUT-004
TRX1003418,17/02/2024,SKU023,5,225000,45000,QRIS,GT,OUT-017
TRX1003419,18/02/2024,SKU028,3,105000,35000,Debit,MT,OUT-016
TRX1003420,21/03/2024,SKU023,3,375000,125000,QRIS,GT,OUT-017
TRX1003421,09/01/2024,SKU042,1,75000,75000,QRIS,GT,OUT-005
TRX1003422,26/03/2024,SKU022,5,275000,55000,QRIS,GT,OUT-023
TRX1003423,03/01/2024,SKU043,2,110000,55000,QRIS,MT,OUT-016
TRX1003424,26/03/2024,SKU016,2,150000,75000,QRIS,GT,OUT-020
TRX1003425,29/02/2024,SKU040,2,110000,55000,Credit Card,MT,OUT-016
TRX1003426,20/03/2024,SKU019,4,220000,55000,QRIS,MT,OUT-002
TRX1003427,26/01/2024,SKU017,5,175000,35000,Cash,GT,OUT-006
TRX1003428,10/01/2024,SKU026,5,225000,45000,Credit Card,MT,OUT-013
TRX1003429,03/03/2024,SKU031,1,55000,55000,Credit Card,MT,OUT-019
TRX1003430,26/03/2024,SKU032,1,125000,125000,Cash,GT,OUT-012
TRX1003431,18/01/2024,SKU034,3,75000,25000,Cash,GT,OUT-021
TRX1003432,04/03/2024,SKU025,1,55000,55000,Cash,MT,OUT-011
TRX1003433,20/01/2024,SKU024,2,150000,75000,Debit,MT,OUT-003
TRX1003434,12/01/2024,SKU017,2,250000,125000,Cash,MT,OUT-023
TRX1003435,09/03/2024,SKU020,2,70000,35000,QRIS,GT,OUT-010
TRX1003436,19/03/2024,SKU012,2,70000,35000,Debit,MT,OUT-015
TRX1003437,07/03/2024,SKU014,3,105000,35000,QRIS,GT,OUT-021
TRX1003438,15/01/2024,SKU016,1,55000,55000,QRIS,GT,OUT-012
TRX1003439,02/01/2024,SKU019,1,55000,55000,Credit Card,MT,OUT-025
TRX1003440,24/01/2024,SKU023,4,220000,55000,QRIS,MT,OUT-024
TRX1003441,29/03/2024,SKU044,2,50000,25000,Cash,GT,OUT-008
TRX1003442,28/01/2024,SKU013,2,250000,125000,Cash,GT,OUT-024
TRX1003443,07/03/2024,SKU001,2,90000,45000,Credit Card,MT,OUT-022
TRX1003444,12/03/2024,SKU016,5,625000,125000,Cash,GT,OUT-020
TRX1003445,29/03/2024,SKU045,2,150000,75000,QRIS,GT,OUT-019
TRX1003446,04/01/2024,SKU009,4,300000,75000,QRIS,MT,OUT-002
TRX1003447,16/01/2024,SKU039,5,175000,35000,Cash,GT,OUT-016
TRX1003448,28/01/2024,SKU024,4,100000,25000,Credit Card,MT,OUT-004
TRX1003449,06/01/2024,SKU020,2,50000,25000,QRIS,MT,OUT-017
TRX1003450,17/02/2024,SKU015,4,220000,55000,Cash,GT,OUT-025
TRX1003451,01/02/2024,SKU037,5,125000,25000,Cash,MT,OUT-007
TRX1003452,24/03/2024,SKU013,2,90000,45000,QRIS,GT,OUT-014
TRX1003453,25/03/2024,SKU033,3,105000,35000,Cash,GT,OUT-017
TRX1003454,27/02/2024,SKU030,4,300000,75000,Cash,GT,OUT-007
TRX1003455,08/03/2024,SKU012,3,165000,55000,QRIS,GT,OUT-020
TRX1003456,14/03/2024,SKU008,2,110000,55000,QRIS,MT,OUT-011
TRX1003457,19/03/2024,SKU003,5,125000,25000,QRIS,GT,OUT-020
TRX1003458,13/03/2024,SKU035,3,165000,55000,QRIS,GT,OUT-008
TRX1003459,01/02/2024,SKU025,5,125000,25000,QRIS,GT,OUT-011
TRX1003460,18/01/2024,SKU028,4,140000,35000,Cash,GT,OUT-007
TRX1003461,14/01/2024,SKU033,1,125000,125000,QRIS,GT,OUT-012
TRX1003462,19/01/2024,SKU018,4,180000,45000,QRIS,MT,OUT-003
TRX1003463,30/01/2024,SKU012,5,125000,25000,Cash,GT,OUT-017
TRX1003464,24/03/2024,SKU027,1,55000,55000,Debit,MT,OUT-012
TRX1003465,30/01/2024,SKU035,4,140000,35000,Cash,GT,OUT-024
TRX1003466,27/01/2024,SKU014,1,125000,125000,Cash,MT,OUT-017
TRX1003467,24/02/2024,SKU025,4,100000,25000,Cash,GT,OUT-004
TRX1003468,16/03/2024,SKU026,4,220000,55000,QRIS,GT,OUT-013
TRX1003469,14/01/2024,SKU011,5,625000,125000,Debit,MT,OUT-021
TRX1003470,19/02/2024,SKU014,1,25000,25000,QRIS,MT,OUT-018
TRX1003471,22/02/2024,SKU033,4,100000,25000,QRIS,GT,OUT-001
TRX1003472,09/01/2024,SKU033,4,180000,45000,QRIS,GT,OUT-010
TRX1003473,04/02/2024,SKU005,4,300000,75000,QRIS,GT,OUT-005
TRX1003474,21/01/2024,SKU015,2,90000,45000,Debit,MT,OUT-021
TRX1003475,17/01/2024,SKU040,1,45000,45000,QRIS,MT,OUT-007
TRX1003476,17/03/2024,SKU044,5,175000,35000,Cash,GT,OUT-020
TRX1003477,19/02/2024,SKU035,2,150000,75000,Cash,GT,OUT-007
TRX1003478,30/03/2024,SKU022,2,90000,45000,QRIS,GT,OUT-023
TRX1003479,16/02/2024,SKU015,4,300000,75000,QRIS,GT,OUT-019
TRX1003480,05/02/2024,SKU033,4,140000,35000,Credit Card,MT,OUT-025
TRX1003481,04/01/2024,SKU017,1,55000,55000,Cash,MT,OUT-024
TRX1003482,03/03/2024,SKU033,4,140000,35000,QRIS,GT,OUT-021
TRX1003483,09/03/2024,SKU029,4,300000,75000,Credit Card,MT,OUT-004
TRX1003484,10/03/2024,SKU020,5,625000,125000,Cash,GT,OUT-006
TRX1003485,08/01/2024,SKU033,1,55000,55000,QRIS,MT,OUT-017
TRX1003486,08/03/2024,SKU039,4,300000,75000,Cash,GT,OUT-003
TRX1003487,10/02/2024,SKU043,5,175000,35000,Debit,MT,OUT-021
TRX1003488,26/02/2024,SKU012,5,625000,125000,Debit,MT,OUT-010
TRX1003489,06/01/2024,SKU011,3,135000,45000,QRIS,MT,OUT-004
TRX1003490,14/03/2024,SKU005,3,105000,35000,Debit,MT,OUT-012
TRX1003491,08/02/2024,SKU018,4,100000,25000,QRIS,MT,OUT-017
TRX1003492,06/02/2024,SKU040,5,175000,35000,Debit,MT,OUT-025
TRX1003493,29/01/2024,SKU020,3,375000,125000,Debit,MT,OUT-025
TRX1003494,19/01/2024,SKU016,2,70000,35000,Cash,GT,OUT-015
TRX1003495,01/01/2024,SKU039,2,50000,25000,Cash,MT,OUT-017
TRX1003496,26/03/2024,SKU006,2,110000,55000,Credit Card,MT,OUT-015
TRX1003497,05/02/2024,SKU044,4,300000,75000,QRIS,MT,OUT-020
TRX1003498,08/01/2024,SKU045,1,35000,35000,QRIS,GT,OUT-017
TRX1003499,27/01/2024,SKU019,3,165000,55000,Debit,MT,OUT-025
TRX1003500,23/01/2024,SKU030,3,225000,75000,QRIS,GT,OUT-006
TRX1003501,12/02/2024,SKU034,2,90000,45000,QRIS,MT,OUT-006
TRX1003502,09/03/2024,SKU023,2,110000,55000,QRIS,MT,OUT-016
TRX1003503,19/03/2024,SKU028,5,225000,45000,QRIS,GT,OUT-009
TRX1003504,09/02/2024,SKU044,2,70000,35000,Cash,GT,OUT-023
TRX1003505,09/02/2024,SKU024,1,35000,35000,Cash,GT,OUT-010
TRX1003506,15/03/2024,SKU014,4,500000,125000,QRIS,GT,OUT-013
TRX1003507,06/03/2024,SKU027,3,75000,25000,QRIS,GT,OUT-007
TRX1003508,05/02/2024,SKU023,4,140000,35000,QRIS,GT,OUT-014
TRX1003509,22/03/2024,SKU039,5,125000,25000,QRIS,GT,OUT-023
TRX1003510,12/03/2024,SKU043,1,125000,125000,Cash,MT,OUT-007
TRX1003511,21/01/2024,SKU024,2,90000,45000,Cash,GT,OUT-010
TRX1003512,09/01/2024,SKU017,2,150000,75000,Cash,GT,OUT-016
TRX1003513,27/02/2024,SKU034,4,140000,35000,Cash,GT,OUT-013
TRX1003514,21/03/2024,SKU045,4,220000,55000,Debit,MT,OUT-006
TRX1003515,26/03/2024,SKU007,2,90000,45000,Debit,MT,OUT-018
TRX1003516,26/01/2024,SKU027,4,140000,35000,Debit,MT,OUT-020
TRX1003517,23/01/2024,SKU032,3,75000,25000,Debit,MT,OUT-004
TRX1003518,06/03/2024,SKU028,5,625000,125000,QRIS,GT,OUT-017
TRX1003519,17/02/2024,SKU022,1,125000,125000,Cash,GT,OUT-018
TRX1003520,01/02/2024,SKU019,4,140000,35000,QRIS,GT,OUT-003
TRX1003521,23/03/2024,SKU034,4,140000,35000,QRIS,MT,OUT-019
TRX1003522,21/02/2024,SKU026,5,225000,45000,Debit,MT,OUT-015
TRX1003523,02/03/2024,SKU017,4,300000,75000,Cash,GT,OUT-015
TRX1003524,10/01/2024,SKU039,2,150000,75000,QRIS,GT,OUT-015
TRX1003525,28/02/2024,SKU011,2,110000,55000,QRIS,GT,OUT-017
TRX1003526,23/02/2024,SKU028,3,105000,35000,Debit,MT,OUT-024
TRX1003527,19/03/2024,SKU004,3,225000,75000,Credit Card,MT,OUT-003
TRX1003528,02/01/2024,SKU016,5,225000,45000,Cash,GT,OUT-003
TRX1003529,24/02/2024,SKU020,4,140000,35000,Cash,GT,OUT-006
TRX1003530,23/01/2024,SKU011,1,25000,25000,Cash,GT,OUT-014
TRX1003531,24/01/2024,SKU009,5,275000,55000,QRIS,MT,OUT-015
TRX1003532,11/02/2024,SKU008,3,225000,75000,QRIS,GT,OUT-024
TRX1003533,17/02/2024,SKU043,5,125000,25000,Cash,GT,OUT-024
TRX1003534,27/02/2024,SKU035,5,375000,75000,Debit,MT,OUT-015
TRX1003535,04/02/2024,SKU045,4,140000,35000,QRIS,GT,OUT-010
TRX1003536,12/03/2024,SKU010,4,500000,125000,Debit,MT,OUT-007
TRX1003537,30/01/2024,SKU010,2,250000,125000,QRIS,GT,OUT-007
TRX1003538,17/03/2024,SKU025,4,100000,25000,QRIS,GT,OUT-020
TRX1003539,13/01/2024,SKU002,3,375000,125000,Cash,GT,OUT-020
TRX1003540,21/03/2024,SKU044,4,140000,35000,Cash,MT,OUT-007
