snapshotDate;warehouse;sku_code;endingStock
14/02/2024;WH-SBY;SKU021;200
14/02/2024;WH-SMG;SKU022;200
14/02/2024;WH-SMG;SKU023;50
14/02/2024;WH-JKT;SKU024;80
14/02/2024;WH-JKT;SKU025;50
14/02/2024;WH-SMG;SKU026;200
14/02/2024;WH-JKT;SKU027;350
14/02/2024;WH-SBY;SKU028;350
14/02/2024;WH-SMG;SKU029;350
14/02/2024;WH-SBY;SKU030;350
14/02/2024;WH-SMG;SKU031;350
14/02/2024;WH-SBY;SKU032;80
14/02/2024;WH-SBY;SKU033;50
14/02/2024;WH-JKT;SKU034;80
14/02/2024;WH-SBY;SKU035;80
14/02/2024;WH-SBY;SKU036;120
14/02/2024;WH-SBY;SKU037;200
14/02/2024;WH-SMG;SKU038;120
14/02/2024;WH-SBY;SKU039;80
14/02/2024;WH-SMG;SKU040;500
14/02/2024;WH-JKT;SKU041;120
14/02/2024;WH-SBY;SKU042;80
14/02/2024;WH-SBY;SKU043;200
14/02/2024;WH-JKT;SKU044;
14/02/2024;WH-SBY;SKU045;350
15/02/2024;WH-SMG;SKU001;50
15/02/2024;WH-SMG;SKU002;80
15/02/2024;WH-SMG;SKU003;200
15/02/2024;WH-SMG;SKU007;
15/02/2024;WH-SBY;SKU008;
15/02/2024;WH-SBY;SKU009;200
15/02/2024;WH-JKT;SKU004;120
15/02/2024;WH-SBY;SKU005;200
15/02/2024;WH-JKT;SKU006;50
15/02/2024;WH-SBY;SKU010;
15/02/2024;WH-SMG;SKU011;50
15/02/2024;WH-SBY;SKU012;120
15/02/2024;WH-SBY;SKU013;50
15/02/2024;WH-SBY;SKU014;350
15/02/2024;WH-JKT;SKU015;500
15/02/2024;WH-SMG;SKU016;80
15/02/2024;WH-JKT;SKU017;120
15/02/2024;WH-JKT;SKU018;200
15/02/2024;WH-SMG;SKU019;120
15/02/2024;WH-SMG;SKU020;200
15/02/2024;WH-SBY;SKU021;350
15/02/2024;WH-SBY;SKU022;500
15/02/2024;WH-SBY;SKU023;50
15/02/2024;WH-SBY;SKU024;350
15/02/2024;WH-SBY;SKU025;350
15/02/2024;WH-SMG;SKU026;500
15/02/2024;WH-SMG;SKU027;500
15/02/2024;WH-JKT;SKU028;350
15/02/2024;WH-JKT;SKU029;120
15/02/2024;WH-JKT;SKU030;350
15/02/2024;WH-SBY;SKU031;500
15/02/2024;WH-JKT;SKU032;80
15/02/2024;WH-SMG;SKU033;350
15/02/2024;WH-SMG;SKU034;80
15/02/2024;WH-SMG;SKU035;350
15/02/2024;WH-JKT;SKU036;500
15/02/2024;WH-SBY;SKU037;350
15/02/2024;WH-JKT;SKU038;50
15/02/2024;WH-SMG;SKU039;80
15/02/2024;WH-SBY;SKU040;500
15/02/2024;WH-SBY;SKU041;80
15/02/2024;WH-JKT;SKU042;80
15/02/2024;WH-SMG;SKU043;350
15/02/2024;WH-JKT;SKU044;120
15/02/2024;WH-SBY;SKU045;200
16/02/2024;WH-SMG;SKU001;80
16/02/2024;WH-SBY;SKU002;500
16/02/2024;WH-SMG;SKU003;80
16/02/2024;WH-JKT;SKU007;50
16/02/2024;WH-SMG;SKU008;50
16/02/2024;WH-JKT;SKU009;80
16/02/2024;WH-JKT;SKU004;80
16/02/2024;WH-JKT;SKU005;120
16/02/2024;WH-SBY;SKU006;80
16/02/2024;WH-SMG;SKU010;500
16/02/2024;WH-SMG;SKU011;120
16/02/2024;WH-SMG;SKU012;350
16/02/2024;WH-JKT;SKU013;500
16/02/2024;WH-SMG;SKU014;80
16/02/2024;WH-JKT;SKU015;200
16/02/2024;WH-SMG;SKU016;50
16/02/2024;WH-JKT;SKU017;500
16/02/2024;WH-SBY;SKU018;350
16/02/2024;WH-SBY;SKU019;350
16/02/2024;WH-SMG;SKU020;350
16/02/2024;WH-JKT;SKU021;500
16/02/2024;WH-JKT;SKU022;50
16/02/2024;WH-JKT;SKU023;350
16/02/2024;WH-SBY;SKU024;80
16/02/2024;WH-SBY;SKU025;120
16/02/2024;WH-SMG;SKU026;80
16/02/2024;WH-SBY;SKU027;200
16/02/2024;WH-SBY;SKU028;500
16/02/2024;WH-JKT;SKU029;80
16/02/2024;WH-JKT;SKU030;350
16/02/2024;WH-SBY;SKU031;120
16/02/2024;WH-SBY;SKU032;500
16/02/2024;WH-JKT;SKU033;200
16/02/2024;WH-JKT;SKU034;120
16/02/2024;WH-SBY;SKU035;500
16/02/2024;WH-SBY;SKU036;350
16/02/2024;WH-SMG;SKU037;200
16/02/2024;WH-SMG;SKU038;500
16/02/2024;WH-SMG;SKU039;200
16/02/2024;WH-JKT;SKU040;120
16/02/2024;WH-SMG;SKU041;350
16/02/2024;WH-SMG;SKU042;350
16/02/2024;WH-JKT;SKU043;350
16/02/2024;WH-SMG;SKU044;350
16/02/2024;WH-SBY;SKU045;120
17/02/2024;WH-JKT;SKU001;120
17/02/2024;WH-SMG;SKU002;350
17/02/2024;WH-SBY;SKU003;
17/02/2024;WH-SMG;SKU007;200
17/02/2024;WH-SMG;SKU008;120
17/02/2024;WH-SMG;SKU009;50
17/02/2024;WH-SMG;SKU004;200
17/02/2024;WH-SBY;SKU005;120
17/02/2024;WH-JKT;SKU006;80
17/02/2024;WH-SBY;SKU010;50
17/02/2024;WH-SMG;SKU011;120
17/02/2024;WH-SMG;SKU012;50
17/02/2024;WH-SMG;SKU013;120
17/02/2024;WH-SMG;SKU014;200
17/02/2024;WH-SMG;SKU015;350
17/02/2024;WH-SMG;SKU016;120
17/02/2024;WH-SBY;SKU017;50
17/02/2024;WH-SBY;SKU018;500
17/02/2024;WH-JKT;SKU019;500
17/02/2024;WH-JKT;SKU020;50
17/02/2024;WH-SMG;SKU021;350
17/02/2024;WH-SBY;SKU022;80
17/02/2024;WH-JKT;SKU023;80
17/02/2024;WH-SMG;SKU024;350
17/02/2024;WH-SBY;SKU025;500
17/02/2024;WH-JKT;SKU026;350
17/02/2024;WH-SMG;SKU027;500
17/02/2024;WH-JKT;SKU028;120
17/02/2024;WH-SMG;SKU029;50
17/02/2024;WH-SMG;SKU030;80
17/02/2024;WH-JKT;SKU031;200
17/02/2024;WH-SMG;SKU032;120
17/02/2024;WH-JKT;SKU033;
17/02/2024;WH-JKT;SKU034;500
17/02/2024;WH-JKT;SKU035;80
17/02/2024;WH-JKT;SKU036;120
17/02/2024;WH-SBY;SKU037;120
17/02/2024;WH-SMG;SKU038;350
17/02/2024;WH-JKT;SKU039;500
17/02/2024;WH-SMG;SKU040;120
17/02/2024;WH-JKT;SKU041;350
17/02/2024;WH-JKT;SKU042;200
17/02/2024;WH-SBY;SKU043;50
17/02/2024;WH-SMG;SKU044;500
17/02/2024;WH-SBY;SKU045;200
18/02/2024;WH-SBY;SKU001;500
18/02/2024;WH-JKT;SKU002;120
18/02/2024;WH-SBY;SKU003;120
18/02/2024;WH-JKT;SKU007;200
18/02/2024;WH-SBY;SKU008;200
18/02/2024;WH-SBY;SKU009;120
18/02/2024;WH-SMG;SKU004;80
18/02/2024;WH-SMG;SKU005;80
18/02/2024;WH-JKT;SKU006;500
18/02/2024;WH-JKT;SKU010;50
18/02/2024;WH-SMG;SKU011;50
18/02/2024;WH-SBY;SKU012;80
18/02/2024;WH-JKT;SKU013;80
18/02/2024;WH-SMG;SKU014;80
18/02/2024;WH-SBY;SKU015;80
18/02/2024;WH-SMG;SKU016;50
18/02/2024;WH-SBY;SKU017;500
18/02/2024;WH-SMG;SKU018;350
18/02/2024;WH-SBY;SKU019;350
18/02/2024;WH-SMG;SKU020;200
18/02/2024;WH-SBY;SKU021;120
18/02/2024;WH-SMG;SKU022;
18/02/2024;WH-SBY;SKU023;500
18/02/2024;WH-SBY;SKU024;200
18/02/2024;WH-JKT;SKU025;500
18/02/2024;WH-SBY;SKU026;50
18/02/2024;WH-JKT;SKU027;200
18/02/2024;WH-SBY;SKU028;120
18/02/2024;WH-JKT;SKU029;80
18/02/2024;WH-SBY;SKU030;350
18/02/2024;WH-SMG;SKU031;50
18/02/2024;WH-SBY;SKU032;80
18/02/2024;WH-SBY;SKU033;120
18/02/2024;WH-SMG;SKU034;80
18/02/2024;WH-SMG;SKU035;350
18/02/2024;WH-JKT;SKU036;500
18/02/2024;WH-JKT;SKU037;120
18/02/2024;WH-SMG;SKU038;200
18/02/2024;WH-SMG;SKU039;200
18/02/2024;WH-SMG;SKU040;120
18/02/2024;WH-JKT;SKU041;500
18/02/2024;WH-JKT;SKU042;120
18/02/2024;WH-SMG;SKU043;350
18/02/2024;WH-SBY;SKU044;120
18/02/2024;WH-SMG;SKU045;80
19/02/2024;WH-SMG;SKU001;350
19/02/2024;WH-SMG;SKU002;80
19/02/2024;WH-JKT;SKU003;80
19/02/2024;WH-JKT;SKU007;120
19/02/2024;WH-SMG;SKU008;80
19/02/2024;WH-JKT;SKU009;350
19/02/2024;WH-JKT;SKU004;200
19/02/2024;WH-JKT;SKU005;120
19/02/2024;WH-SBY;SKU006;500
19/02/2024;WH-JKT;SKU010;120
19/02/2024;WH-JKT;SKU011;50
19/02/2024;WH-JKT;SKU012;200
19/02/2024;WH-JKT;SKU013;120
19/02/2024;WH-SBY;SKU014;350
19/02/2024;WH-JKT;SKU015;500
19/02/2024;WH-SBY;SKU016;120
19/02/2024;WH-SMG;SKU017;120
19/02/2024;WH-SBY;SKU018;80
19/02/2024;WH-JKT;SKU019;50
19/02/2024;WH-SBY;SKU020;50
19/02/2024;WH-SBY;SKU021;200
19/02/2024;WH-SMG;SKU022;350
19/02/2024;WH-SMG;SKU023;200
19/02/2024;WH-SMG;SKU024;200
19/02/2024;WH-JKT;SKU025;500
19/02/2024;WH-JKT;SKU026;80
19/02/2024;WH-SBY;SKU027;50
19/02/2024;WH-JKT;SKU028;200
19/02/2024;WH-SBY;SKU029;50
19/02/2024;WH-SBY;SKU030;120
19/02/2024;WH-SMG;SKU031;120
19/02/2024;WH-JKT;SKU032;350
19/02/2024;WH-SBY;SKU033;80
19/02/2024;WH-JKT;SKU034;350
19/02/2024;WH-SBY;SKU035;200
19/02/2024;WH-JKT;SKU036;500
19/02/2024;WH-SBY;SKU037;200
19/02/2024;WH-JKT;SKU038;500
19/02/2024;WH-JKT;SKU039;500
19/02/2024;WH-JKT;SKU040;350
19/02/2024;WH-SBY;SKU041;80
19/02/2024;WH-JKT;SKU042;350
19/02/2024;WH-SMG;SKU043;500
19/02/2024;WH-SMG;SKU044;80
19/02/2024;WH-SMG;SKU045;500
20/02/2024;WH-JKT;SKU001;80
20/02/2024;WH-JKT;SKU002;80
20/02/2024;WH-SBY;SKU003;500
20/02/2024;WH-SMG;SKU007;500
20/02/2024;WH-SMG;SKU008;500
20/02/2024;WH-SBY;SKU009;50
20/02/2024;WH-JKT;SKU004;50
20/02/2024;WH-SBY;SKU005;80
20/02/2024;WH-SBY;SKU006;500
20/02/2024;WH-JKT;SKU010;350
20/02/2024;WH-SBY;SKU011;80
20/02/2024;WH-JKT;SKU012;120
20/02/2024;WH-SMG;SKU013;500
20/02/2024;WH-JKT;SKU014;120
20/02/2024;WH-JKT;SKU015;80
20/02/2024;WH-SBY;SKU016;500
20/02/2024;WH-SBY;SKU017;
20/02/2024;WH-JKT;SKU018;350
20/02/2024;WH-SBY;SKU019;350
20/02/2024;WH-SMG;SKU020;350
20/02/2024;WH-SMG;SKU021;350
20/02/2024;WH-JKT;SKU022;80
20/02/2024;WH-SMG;SKU023;200
20/02/2024;WH-JKT;SKU024;120
20/02/2024;WH-SBY;SKU025;350
20/02/2024;WH-SMG;SKU026;80
20/02/2024;WH-SBY;SKU027;120
20/02/2024;WH-SMG;SKU028;80
20/02/2024;WH-JKT;SKU029;500
20/02/2024;WH-SMG;SKU030;
20/02/2024;WH-SBY;SKU031;200
20/02/2024;WH-SBY;SKU032;120
20/02/2024;WH-SBY;SKU033;80
20/02/2024;WH-SMG;SKU034;80
20/02/2024;WH-SBY;SKU035;50
20/02/2024;WH-JKT;SKU036;120
20/02/2024;WH-JKT;SKU037;50
20/02/2024;WH-SBY;SKU038;500
20/02/2024;WH-SBY;SKU039;200
20/02/2024;WH-JKT;SKU040;200
20/02/2024;WH-JKT;SKU041;80
20/02/2024;WH-SMG;SKU042;350
20/02/2024;WH-JKT;SKU043;350
20/02/2024;WH-SBY;SKU044;500
20/02/2024;WH-JKT;SKU045;80
21/02/2024;WH-SBY;SKU001;120
21/02/2024;WH-SMG;SKU002;350
21/02/2024;WH-SMG;SKU003;350
21/02/2024;WH-SMG;SKU007;
21/02/2024;WH-SBY;SKU008;80
21/02/2024;WH-SMG;SKU009;350
21/02/2024;WH-SBY;SKU004;120
21/02/2024;WH-SBY;SKU005;500
21/02/2024;WH-SMG;SKU006;80
21/02/2024;WH-JKT;SKU010;80
21/02/2024;WH-SMG;SKU011;200
21/02/2024;WH-SMG;SKU012;350
21/02/2024;WH-SMG;SKU013;80
21/02/2024;WH-SMG;SKU014;350
21/02/2024;WH-JKT;SKU015;50
21/02/2024;WH-SMG;SKU016;200
21/02/2024;WH-SBY;SKU017;500
21/02/2024;WH-SBY;SKU018;200
21/02/2024;WH-JKT;SKU019;120
21/02/2024;WH-SBY;SKU020;120
21/02/2024;WH-SBY;SKU021;500
21/02/2024;WH-SMG;SKU022;50
21/02/2024;WH-SMG;SKU023;50
21/02/2024;WH-SBY;SKU024;
21/02/2024;WH-SBY;SKU025;350
21/02/2024;WH-SBY;SKU026;120
21/02/2024;WH-SBY;SKU027;
21/02/2024;WH-SBY;SKU028;200
21/02/2024;WH-SMG;SKU029;200
21/02/2024;WH-SMG;SKU030;200
21/02/2024;WH-SBY;SKU031;200
21/02/2024;WH-JKT;SKU032;350
21/02/2024;WH-SBY;SKU033;120
21/02/2024;WH-JKT;SKU034;50
21/02/2024;WH-JKT;SKU035;
21/02/2024;WH-SBY;SKU036;120
21/02/2024;WH-JKT;SKU037;80
21/02/2024;WH-JKT;SKU038;500
21/02/2024;WH-JKT;SKU039;200
21/02/2024;WH-JKT;SKU040;120
21/02/2024;WH-SBY;SKU041;80
21/02/2024;WH-JKT;SKU042;350
21/02/2024;WH-SBY;SKU043;350
21/02/2024;WH-SMG;SKU044;80
21/02/2024;WH-SMG;SKU045;50
22/02/2024;WH-SBY;SKU001;350
22/02/2024;WH-SMG;SKU002;200
22/02/2024;WH-SBY;SKU003;500
22/02/2024;WH-SBY;SKU007;350
22/02/2024;WH-JKT;SKU008;80
22/02/2024;WH-SBY;SKU009;80
22/02/2024;WH-JKT;SKU004;200
22/02/2024;WH-SBY;SKU005;350
22/02/2024;WH-SMG;SKU006;50
22/02/2024;WH-SMG;SKU010;80
22/02/2024;WH-JKT;SKU011;200
22/02/2024;WH-SMG;SKU012;200
22/02/2024;WH-SBY;SKU013;500
22/02/2024;WH-JKT;SKU014;350
22/02/2024;WH-SMG;SKU015;80
22/02/2024;WH-SBY;SKU016;50
22/02/2024;WH-SMG;SKU017;500
22/02/2024;WH-JKT;SKU018;
22/02/2024;WH-SBY;SKU019;80
22/02/2024;WH-JKT;SKU020;50
22/02/2024;WH-JKT;SKU021;500
22/02/2024;WH-SMG;SKU022;350
22/02/2024;WH-JKT;SKU023;120
22/02/2024;WH-JKT;SKU024;350
22/02/2024;WH-SBY;SKU025;120
22/02/2024;WH-JKT;SKU026;50
22/02/2024;WH-JKT;SKU027;80
22/02/2024;WH-SMG;SKU028;120
22/02/2024;WH-JKT;SKU029;500
22/02/2024;WH-SBY;SKU030;500
22/02/2024;WH-SBY;SKU031;80
22/02/2024;WH-SMG;SKU032;120
22/02/2024;WH-SMG;SKU033;50
22/02/2024;WH-SMG;SKU034;120
22/02/2024;WH-SBY;SKU035;500
22/02/2024;WH-JKT;SKU036;500
22/02/2024;WH-SMG;SKU037;200
22/02/2024;WH-JKT;SKU038;
22/02/2024;WH-SMG;SKU039;500
22/02/2024;WH-SBY;SKU040;80
22/02/2024;WH-SMG;SKU041;200
22/02/2024;WH-SMG;SKU042;350
22/02/2024;WH-JKT;SKU043;120
22/02/2024;WH-SBY;SKU044;500
22/02/2024;WH-SBY;SKU045;500
23/02/2024;WH-SBY;SKU001;500
23/02/2024;WH-SMG;SKU002;120
23/02/2024;WH-SMG;SKU003;350
23/02/2024;WH-JKT;SKU007;500
23/02/2024;WH-SBY;SKU008;80
23/02/2024;WH-JKT;SKU009;80
23/02/2024;WH-SMG;SKU004;200
23/02/2024;WH-SBY;SKU005;350
23/02/2024;WH-JKT;SKU006;120
23/02/2024;WH-JKT;SKU010;50
23/02/2024;WH-SBY;SKU011;500
23/02/2024;WH-SBY;SKU012;200
23/02/2024;WH-SBY;SKU013;80
23/02/2024;WH-SMG;SKU014;120
23/02/2024;WH-JKT;SKU015;500
23/02/2024;WH-JKT;SKU016;50
23/02/2024;WH-SMG;SKU017;
23/02/2024;WH-SMG;SKU018;
23/02/2024;WH-JKT;SKU019;50
23/02/2024;WH-JKT;SKU020;
23/02/2024;WH-JKT;SKU021;200
23/02/2024;WH-JKT;SKU022;200
23/02/2024;WH-JKT;SKU023;500
23/02/2024;WH-JKT;SKU024;500
23/02/2024;WH-JKT;SKU025;500
23/02/2024;WH-JKT;SKU026;80
23/02/2024;WH-SMG;SKU027;500
23/02/2024;WH-SMG;SKU028;
23/02/2024;WH-JKT;SKU029;200
23/02/2024;WH-JKT;SKU030;80
23/02/2024;WH-SMG;SKU031;200
23/02/2024;WH-SMG;SKU032;350
23/02/2024;WH-SBY;SKU033;350
23/02/2024;WH-SMG;SKU034;120
23/02/2024;WH-SBY;SKU035;80
23/02/2024;WH-JKT;SKU036;500
23/02/2024;WH-SMG;SKU037;120
23/02/2024;WH-JKT;SKU038;80
23/02/2024;WH-SMG;SKU039;50
23/02/2024;WH-SBY;SKU040;350
23/02/2024;WH-SMG;SKU041;
23/02/2024;WH-JKT;SKU042;500
23/02/2024;WH-SBY;SKU043;350
23/02/2024;WH-SMG;SKU044;120
23/02/2024;WH-SBY;SKU045;80
24/02/2024;WH-JKT;SKU001;80
24/02/2024;WH-SMG;SKU002;350
24/02/2024;WH-SBY;SKU003;80
24/02/2024;WH-SMG;SKU007;350
24/02/2024;WH-SMG;SKU008;200
24/02/2024;WH-SMG;SKU009;200
24/02/2024;WH-SBY;SKU004;50
24/02/2024;WH-JKT;SKU005;120
24/02/2024;WH-SBY;SKU006;80
24/02/2024;WH-SMG;SKU010;120
24/02/2024;WH-SMG;SKU011;200
24/02/2024;WH-SBY;SKU012;350
24/02/2024;WH-SBY;SKU013;200
24/02/2024;WH-SBY;SKU014;120
24/02/2024;WH-JKT;SKU015;200
24/02/2024;WH-SMG;SKU016;50
24/02/2024;WH-JKT;SKU017;
24/02/2024;WH-JKT;SKU018;200
24/02/2024;WH-JKT;SKU019;200
24/02/2024;WH-SMG;SKU020;350
24/02/2024;WH-JKT;SKU021;80
24/02/2024;WH-JKT;SKU022;350
24/02/2024;WH-SBY;SKU023;
24/02/2024;WH-SMG;SKU024;500
24/02/2024;WH-JKT;SKU025;200
24/02/2024;WH-JKT;SKU026;500
24/02/2024;WH-JKT;SKU027;350
24/02/2024;WH-SMG;SKU028;350
24/02/2024;WH-SBY;SKU029;80
24/02/2024;WH-JKT;SKU030;80
24/02/2024;WH-JKT;SKU031;350
24/02/2024;WH-SMG;SKU032;
24/02/2024;WH-JKT;SKU033;350
24/02/2024;WH-JKT;SKU034;350
24/02/2024;WH-SMG;SKU035;80
24/02/2024;WH-JKT;SKU036;500
24/02/2024;WH-SMG;SKU037;350
24/02/2024;WH-SBY;SKU038;200
24/02/2024;WH-SBY;SKU039;500
24/02/2024;WH-SBY;SKU040;120
24/02/2024;WH-SBY;SKU041;
24/02/2024;WH-SMG;SKU042;200
24/02/2024;WH-SBY;SKU043;500
24/02/2024;WH-JKT;SKU044;120
24/02/2024;WH-SBY;SKU045;80
25/02/2024;WH-SBY;SKU001;50
25/02/2024;WH-SMG;SKU002;120
25/02/2024;WH-JKT;SKU003;200
25/02/2024;WH-JKT;SKU007;120
25/02/2024;WH-SMG;SKU008;120
25/02/2024;WH-SBY;SKU009;200
25/02/2024;WH-JKT;SKU004;
25/02/2024;WH-SBY;SKU005;500
25/02/2024;WH-SMG;SKU006;
25/02/2024;WH-SMG;SKU010;80
25/02/2024;WH-JKT;SKU011;80
25/02/2024;WH-JKT;SKU012;200
25/02/2024;WH-JKT;SKU013;500
25/02/2024;WH-SMG;SKU014;
25/02/2024;WH-SBY;SKU015;50
25/02/2024;WH-JKT;SKU016;350
25/02/2024;WH-JKT;SKU017;50
25/02/2024;WH-JKT;SKU018;350
25/02/2024;WH-SBY;SKU019;
25/02/2024;WH-SBY;SKU020;500
25/02/2024;WH-SMG;SKU021;120
25/02/2024;WH-JKT;SKU022;120
25/02/2024;WH-JKT;SKU023;120
25/02/2024;WH-JKT;SKU024;50
25/02/2024;WH-SMG;SKU025;350
25/02/2024;WH-JKT;SKU026;
25/02/2024;WH-SBY;SKU027;
25/02/2024;WH-SBY;SKU028;200
25/02/2024;WH-JKT;SKU029;500
25/02/2024;WH-JKT;SKU030;500
25/02/2024;WH-JKT;SKU031;80
25/02/2024;WH-JKT;SKU032;350
25/02/2024;WH-JKT;SKU033;80
25/02/2024;WH-SBY;SKU034;500
25/02/2024;WH-JKT;SKU035;120
25/02/2024;WH-SBY;SKU036;80
25/02/2024;WH-JKT;SKU037;50
25/02/2024;WH-JKT;SKU038;500
25/02/2024;WH-SMG;SKU039;120
25/02/2024;WH-SBY;SKU040;350
25/02/2024;WH-JKT;SKU041;350
25/02/2024;WH-SBY;SKU042;50
25/02/2024;WH-JKT;SKU043;350
25/02/2024;WH-JKT;SKU044;80
25/02/2024;WH-SMG;SKU045;200
26/02/2024;WH-SBY;SKU001;50
26/02/2024;WH-SBY;SKU002;120
26/02/2024;WH-JKT;SKU003;500
26/02/2024;WH-SBY;SKU007;350
26/02/2024;WH-SMG;SKU008;80
26/02/2024;WH-JKT;SKU009;200
26/02/2024;WH-JKT;SKU004;
26/02/2024;WH-SMG;SKU005;200
26/02/2024;WH-SMG;SKU006;500
26/02/2024;WH-SMG;SKU010;
26/02/2024;WH-SMG;SKU011;120
26/02/2024;WH-JKT;SKU012;50
26/02/2024;WH-SBY;SKU013;120
26/02/2024;WH-SMG;SKU014;50
26/02/2024;WH-SMG;SKU015;350
26/02/2024;WH-SMG;SKU016;200
26/02/2024;WH-SBY;SKU017;80
26/02/2024;WH-SMG;SKU018;120
26/02/2024;WH-JKT;SKU019;50
26/02/2024;WH-SMG;SKU020;350
26/02/2024;WH-SMG;SKU021;350
26/02/2024;WH-SMG;SKU022;50
26/02/2024;WH-SBY;SKU023;120
26/02/2024;WH-SMG;SKU024;80
26/02/2024;WH-SMG;SKU025;350
26/02/2024;WH-JKT;SKU026;50
26/02/2024;WH-SMG;SKU027;120
26/02/2024;WH-SBY;SKU028;200
26/02/2024;WH-SMG;SKU029;500
26/02/2024;WH-JKT;SKU030;500
26/02/2024;WH-SBY;SKU031;80
26/02/2024;WH-SMG;SKU032;80
26/02/2024;WH-JKT;SKU033;200
26/02/2024;WH-SMG;SKU034;120
26/02/2024;WH-SMG;SKU035;50
26/02/2024;WH-SBY;SKU036;200
26/02/2024;WH-JKT;SKU037;80
26/02/2024;WH-SBY;SKU038;350
26/02/2024;WH-SMG;SKU039;200
26/02/2024;WH-JKT;SKU040;50
26/02/2024;WH-JKT;SKU041;80
26/02/2024;WH-SBY;SKU042;80
26/02/2024;WH-JKT;SKU043;500
26/02/2024;WH-SBY;SKU044;200
26/02/2024;WH-SMG;SKU045;80
27/02/2024;WH-JKT;SKU001;80
27/02/2024;WH-SMG;SKU002;
27/02/2024;WH-SBY;SKU003;80
27/02/2024;WH-SMG;SKU007;120
27/02/2024;WH-JKT;SKU008;50
27/02/2024;WH-JKT;SKU009;50
27/02/2024;WH-SBY;SKU004;200
27/02/2024;WH-SBY;SKU005;50
27/02/2024;WH-SBY;SKU006;120
27/02/2024;WH-SMG;SKU010;350
27/02/2024;WH-SBY;SKU011;200
27/02/2024;WH-SBY;SKU012;350
27/02/2024;WH-JKT;SKU013;80
27/02/2024;WH-SBY;SKU014;80
27/02/2024;WH-SBY;SKU015;500
27/02/2024;WH-SBY;SKU016;80
27/02/2024;WH-SMG;SKU017;200
27/02/2024;WH-JKT;SKU018;200
27/02/2024;WH-JKT;SKU019;120
27/02/2024;WH-SMG;SKU020;350
27/02/2024;WH-JKT;SKU021;120
27/02/2024;WH-SMG;SKU022;80
27/02/2024;WH-SMG;SKU023;350
27/02/2024;WH-SBY;SKU024;120
27/02/2024;WH-JKT;SKU025;
27/02/2024;WH-SMG;SKU026;350
27/02/2024;WH-SMG;SKU027;350
27/02/2024;WH-JKT;SKU028;350
27/02/2024;WH-SBY;SKU029;50
27/02/2024;WH-SMG;SKU030;50
27/02/2024;WH-SBY;SKU031;120
27/02/2024;WH-SMG;SKU032;200
27/02/2024;WH-SMG;SKU033;200
27/02/2024;WH-SBY;SKU034;80
27/02/2024;WH-SBY;SKU035;500
27/02/2024;WH-SBY;SKU036;200
27/02/2024;WH-SMG;SKU037;350
27/02/2024;WH-JKT;SKU038;350
27/02/2024;WH-SMG;SKU039;500
27/02/2024;WH-JKT;SKU040;120
27/02/2024;WH-SBY;SKU041;350
27/02/2024;WH-SMG;SKU042;
27/02/2024;WH-SBY;SKU043;
27/02/2024;WH-SBY;SKU044;200
27/02/2024;WH-JKT;SKU045;
28/02/2024;WH-SMG;SKU001;200
28/02/2024;WH-SMG;SKU002;200
28/02/2024;WH-JKT;SKU003;120
28/02/2024;WH-JKT;SKU007;50
28/02/2024;WH-SMG;SKU008;80
28/02/2024;WH-JKT;SKU009;80
28/02/2024;WH-SBY;SKU004;80
28/02/2024;WH-JKT;SKU005;50
28/02/2024;WH-SMG;SKU006;120
28/02/2024;WH-SBY;SKU010;120
28/02/2024;WH-SBY;SKU011;50
28/02/2024;WH-JKT;SKU012;120
28/02/2024;WH-SMG;SKU013;200
28/02/2024;WH-SMG;SKU014;120
28/02/2024;WH-SBY;SKU015;200
28/02/2024;WH-SBY;SKU016;200
28/02/2024;WH-JKT;SKU017;350
28/02/2024;WH-SBY;SKU018;50
28/02/2024;WH-SBY;SKU019;80
28/02/2024;WH-SMG;SKU020;350
28/02/2024;WH-SMG;SKU021;120
28/02/2024;WH-SBY;SKU022;120
28/02/2024;WH-SBY;SKU023;50
28/02/2024;WH-JKT;SKU024;350
28/02/2024;WH-SMG;SKU025;120
28/02/2024;WH-SMG;SKU026;500
28/02/2024;WH-SMG;SKU027;120
28/02/2024;WH-SMG;SKU028;120
28/02/2024;WH-JKT;SKU029;120
28/02/2024;WH-SMG;SKU030;500
28/02/2024;WH-SMG;SKU031;80
28/02/2024;WH-SBY;SKU032;50
28/02/2024;WH-SMG;SKU033;350
28/02/2024;WH-SMG;SKU034;80
28/02/2024;WH-SBY;SKU035;50
28/02/2024;WH-SMG;SKU036;120
28/02/2024;WH-JKT;SKU037;120
28/02/2024;WH-SMG;SKU038;120
28/02/2024;WH-JKT;SKU039;200
28/02/2024;WH-JKT;SKU040;80
28/02/2024;WH-SMG;SKU041;350
28/02/2024;WH-SBY;SKU042;50
28/02/2024;WH-SBY;SKU043;500
28/02/2024;WH-SMG;SKU044;50
28/02/2024;WH-SMG;SKU045;80
29/02/2024;WH-SMG;SKU001;350
29/02/2024;WH-SMG;SKU002;50
29/02/2024;WH-JKT;SKU003;80
29/02/2024;WH-JKT;SKU007;120
29/02/2024;WH-SBY;SKU008;50
29/02/2024;WH-JKT;SKU009;200
29/02/2024;WH-SMG;SKU004;500
29/02/2024;WH-SBY;SKU005;50
29/02/2024;WH-SBY;SKU006;50
29/02/2024;WH-SMG;SKU010;350
29/02/2024;WH-SBY;SKU011;500
29/02/2024;WH-JKT;SKU012;200
